Sheet Name,Employee Code,Name,Month,Day,Value
May 2022,Atq -452,Ayanna Atkins,May,22,WO
Apr 2022,Atq -453,Nehemiah Diaz,April,22,P
May 2022,Atq -453,Nehemiah Diaz,May,22,WO
Apr 2022,Atq -455,Caylee Meadows,April,22,P
May 2022,Atq -455,Aditya Walls,May,22,WO
May 2022,Atq -455,Caylee Meadows,May,22,WO
Apr 2022,Atq -456,Adriel Pace,April,22,P
May 2022,Atq -456,Adriel Pace,May,22,WO
Apr 2022,Atq -458,Jessie Carrillo,April,22,P
May 2022,Atq -458,Jessie Carrillo,May,22,WO
Apr 2022,Atq -459,Iris Woodard,April,22,P
June 2022,Atq -459,Leslie Navarro,June,22,WFH
May 2022,Atq -459,Iris Woodard,May,22,WO
Apr 2022,Atq -461,Josh Sharp,April,22,P
May 2022,Atq -461,Josh Sharp,May,22,WO
May 2022,Atq -461,Shea Zuniga,May,22,WO
Apr 2022,Atq -462,Jarvis Singh,April,22,P
May 2022,Atq -462,Jarvis Singh,May,22,WO
Apr 2022,Atq -467,Cason David,April,22,P
Apr 2022,Atq -467,Esperanza Irwin,April,22,P
May 2022,Atq -467,Cason David,May,22,WO
May 2022,Atq -467,Esperanza Irwin,May,22,WO
Apr 2022,Atq -468,Xiomara Ruiz,April,22,P
May 2022,Atq -468,Xiomara Ruiz,May,22,WO
Apr 2022,Atq -470,Jovani Pope,April,22,WFH
May 2022,Atq -470,Jovani Pope,May,22,WO
Apr 2022,Atq -472,Cristofer Bernard,April,22,P
May 2022,Atq -472,Cristofer Bernard,May,22,WO
May 2022,Atq -472,Quincy Mendez,May,22,WO
Apr 2022,Atq -475,London Kim,April,22,P
Apr 2022,Atq -475,Rey Novak,April,22,P
May 2022,Atq -475,London Kim,May,22,WO
May 2022,Atq -475,Rey Novak,May,22,WO
May 2022,Atq -476,Kane Malone,May,22,WO
Apr 2022,Atq -484,Adyson Moyer,April,22,P
Apr 2022,Atq -484,Demarcus Gordon,April,22,P
May 2022,Atq -484,Adyson Moyer,May,22,WO
May 2022,Atq -484,Demarcus Gordon,May,22,WO
Apr 2022,Atq -485,Gregory Carr,April,22,LWP
Apr 2022,Atq -331,Jonah Hamilton,April,23,WO
May 2022,Atq -331,Jonah Hamilton,May,23,P
Apr 2022,Atq -334,Boston Morse,April,23,WO
May 2022,Atq -334,Boston Morse,May,23,P
Apr 2022,Atq -335,Madelynn Gray,April,23,WO
Apr 2022,Atq -335,Tori Shannon,April,23,WO
May 2022,Atq -335,Madelynn Gray,May,23,P
May 2022,Atq -335,Tori Shannon,May,23,P
Apr 2022,Atq -343,Myla Klein,April,23,WO
May 2022,Atq -343,Myla Klein,May,23,P
Apr 2022,Atq -348,Weston Horton,April,23,WO
June 2022,Atq -348,Zaiden Wheeler,June,23,WFH
May 2022,Atq -348,Weston Horton,May,23,P
Apr 2022,Atq -349,Trystan Ortega,April,23,WO
May 2022,Atq -349,Trystan Ortega,May,23,P
June 2022,Atq -350,Alexander Davenport,June,23,WFH
June 2022,Atq -361,Makai Hardy,June,23,WFH
May 2022,Atq -362,Kiana Mcmillan,May,23,P
May 2022,Atq -364,Keaton Nixon,May,23,P
Apr 2022,Atq -366,Peter Pandey,April,23,WO
May 2022,Atq -366,Peter Pandey,May,23,P
Apr 2022,Atq -367,Briley Orr,April,23,WO
May 2022,Atq -367,Briley Orr,May,23,P
Apr 2022,Atq -368,Macie Callahan,April,23,WO
May 2022,Atq -368,Macie Callahan,May,23,P
Apr 2022,Atq -369,Greta Horton,April,23,WO
Apr 2022,Atq -370,Ella Roth,April,23,WO
May 2022,Atq -370,Ella Roth,May,23,WFH
Apr 2022,Atq -372,Miley Combs,April,23,WO
June 2022,Atq -372,Miley Combs,June,23,LWP
May 2022,Atq -372,Miley Combs,May,23,P
Apr 2022,Atq -373,Isiah Small,April,23,WO
May 2022,Atq -373,Isiah Small,May,23,P
Apr 2022,Atq -374,Kaley Fitzpatrick,April,23,WO
June 2022,Atq -374,Kaley Fitzpatrick,June,23,WFH
May 2022,Atq -374,Kaley Fitzpatrick,May,23,P
Apr 2022,Atq -375,Hailee Fitzpatrick,April,23,WO
Apr 2022,Atq -375,Kenley Marsh,April,23,WO
May 2022,Atq -375,Hailee Fitzpatrick,May,23,P
May 2022,Atq -375,Kenley Marsh,May,23,P
Apr 2022,Atq -376,Dominique Benjamin,April,23,WO
May 2022,Atq -376,Dominique Benjamin,May,23,P
Apr 2022,Atq -382,Gustavo Ritter,April,23,WO
June 2022,Atq -382,Gustavo Ritter,June,23,WFH
May 2022,Atq -382,Gustavo Ritter,May,23,WFH
Apr 2022,Atq -385,Finnegan Gilbert,April,23,WO
Apr 2022,Atq -385,Jase Ingram,April,23,WO
May 2022,Atq -385,Finnegan Gilbert,May,23,LWP
May 2022,Atq -385,Jase Ingram,May,23,P
Apr 2022,Atq -387,Konner Henson,April,23,WO
May 2022,Atq -387,Konner Henson,May,23,P
May 2022,Atq -389,Julien Hamilton,May,23,P
Apr 2022,Atq -393,Emma Freeman,April,23,WO
Apr 2022,Atq -393,Janelle Raymond,April,23,WO
May 2022,Atq -393,Emma Freeman,May,23,P
Apr 2022,Atq -396,Joel Cruz,April,23,WO
Apr 2022,Atq -396,Karma Reeves,April,23,WO
May 2022,Atq -396,Joel Cruz,May,23,P
May 2022,Atq -396,Karma Reeves,May,23,P
Apr 2022,Atq -397,Grace Stone,April,23,WO
May 2022,Atq -397,Grace Stone,May,23,P
Apr 2022,Atq -398,Bo Cordova,April,23,WO
Apr 2022,Atq -398,Salvatore Hendrix,April,23,WO
June 2022,Atq -398,Bo Cordova,June,23,WFH
May 2022,Atq -398,Bo Cordova,May,23,P
Apr 2022,Atq -400,Chad Macias,April,23,WO
May 2022,Atq -400,Chad Macias,May,23,P
Apr 2022,Atq -403,Will Mahoney,April,23,WO
May 2022,Atq -403,Will Mahoney,May,23,P
Apr 2022,Atq -404,Ana Little,April,23,WO
May 2022,Atq -404,Ana Little,May,23,P
Apr 2022,Atq -405,Chris Frye,April,23,WO
Apr 2022,Atq -405,Sofia Solis,April,23,WO
June 2022,Atq -405,Chris Frye,June,23,WFH
May 2022,Atq -405,Chris Frye,May,23,P
May 2022,Atq -405,Sofia Solis,May,23,P
Apr 2022,Atq -406,Thanos Thakur,April,23,WO
May 2022,Atq -406,Thanos Thakur,May,23,P
Apr 2022,Atq -408,Nick Orozco,April,23,WO
May 2022,Atq -408,Nick Orozco,May,23,P
Apr 2022,Atq -411,Nevaeh Waller,April,23,WO
May 2022,Atq -411,Nevaeh Waller,May,23,P
May 2022,Atq -411,Samuel Murray,May,23,P
Apr 2022,Atq -412,Tucker Austin,April,23,WO
June 2022,Atq -412,Tucker Austin,June,23,PL
May 2022,Atq -412,Tucker Austin,May,23,SL
Apr 2022,Atq -414,Titus Andersen,April,23,WO
May 2022,Atq -414,Mckayla Miles,May,23,P
May 2022,Atq -414,Titus Andersen,May,23,P
Apr 2022,Atq -418,Hillary Kirk,April,23,WO
Apr 2022,Atq -418,Marquis Wyatt,April,23,WO
May 2022,Atq -418,Hillary Kirk,May,23,P
May 2022,Atq -418,Marquis Wyatt,May,23,P
Apr 2022,Atq -419,Faith Hamilton,April,23,WO
Apr 2022,Atq -419,Kaylah Schultz,April,23,WO
May 2022,Atq -419,Faith Hamilton,May,23,P
May 2022,Atq -419,Kaylah Schultz,May,23,PL
Apr 2022,Atq -421,Rylee Mullins,April,23,WO
May 2022,Atq -421,Rylee Mullins,May,23,P
Apr 2022,Atq -423,Rodrigo Price,April,23,WO
May 2022,Atq -423,Rodrigo Price,May,23,P
Apr 2022,Atq -426,Roman Colon,April,23,WO
May 2022,Atq -426,Isabella Pittman,May,23,P
Apr 2022,Atq -428,Ciara Allison,April,23,WO
Apr 2022,Atq -430,Maximus Mckenzie,April,23,WO
May 2022,Atq -430,Maximus Mckenzie,May,23,WFH
Apr 2022,Atq -432,Ryann Guerrero,April,23,WO
May 2022,Atq -432,Ryann Guerrero,May,23,P
Apr 2022,Atq -433,Jayce Fuentes,April,23,WO
May 2022,Atq -433,Jayce Fuentes,May,23,P
Apr 2022,Atq -435,Dean Mclaughlin,April,23,WO
May 2022,Atq -435,Dean Mclaughlin,May,23,P
Apr 2022,Atq -436,Phoenix Brady,April,23,WO
May 2022,Atq -436,Phoenix Brady,May,23,P
Apr 2022,Atq -437,Dallas Weeks,April,23,WO
May 2022,Atq -437,Dallas Weeks,May,23,WFH
Apr 2022,Atq -438,Mekhi Singleton,April,23,WO
Apr 2022,Atq -438,Miles Fields,April,23,WO
May 2022,Atq -438,Mekhi Singleton,May,23,P
May 2022,Atq -438,Miles Fields,May,23,P
Apr 2022,Atq -440,Mckayla Parker,April,23,WO
May 2022,Atq -440,Mckayla Parker,May,23,P
Apr 2022,Atq -441,Loki Lal,April,23,WO
May 2022,Atq -441,Loki Lal,May,23,WFH
Apr 2022,Atq -443,Andrew Cummings,April,23,WO
Apr 2022,Atq -443,Lyric Bartlett,April,23,WO
May 2022,Atq -443,Lyric Bartlett,May,23,P
Apr 2022,Atq -446,April Ayers,April,23,WO
May 2022,Atq -446,April Ayers,May,23,P
May 2022,Atq -448,Athena Rios,May,23,P
Apr 2022,Atq -450,Miya Hampton,April,23,WO
May 2022,Atq -450,Miya Hampton,May,23,P
Apr 2022,Atq -452,Ayanna Atkins,April,23,WO
May 2022,Atq -452,Ayanna Atkins,May,23,HSL
Apr 2022,Atq -453,Nehemiah Diaz,April,23,WO
May 2022,Atq -453,Nehemiah Diaz,May,23,P
Apr 2022,Atq -455,Caylee Meadows,April,23,WO
May 2022,Atq -455,Aditya Walls,May,23,P
Apr 2022,Atq -456,Adriel Pace,April,23,WO
May 2022,Atq -456,Adriel Pace,May,23,P
Apr 2022,Atq -458,Jessie Carrillo,April,23,WO
May 2022,Atq -458,Jessie Carrillo,May,23,P
Apr 2022,Atq -459,Iris Woodard,April,23,WO
June 2022,Atq -459,Leslie Navarro,June,23,WFH
May 2022,Atq -459,Iris Woodard,May,23,P
Apr 2022,Atq -461,Josh Sharp,April,23,WO
May 2022,Atq -461,Josh Sharp,May,23,P
May 2022,Atq -461,Shea Zuniga,May,23,P
Apr 2022,Atq -462,Jarvis Singh,April,23,WO
May 2022,Atq -462,Jarvis Singh,May,23,P
Apr 2022,Atq -467,Cason David,April,23,WO
Apr 2022,Atq -467,Esperanza Irwin,April,23,WO
May 2022,Atq -467,Cason David,May,23,P
May 2022,Atq -467,Esperanza Irwin,May,23,P
Apr 2022,Atq -468,Xiomara Ruiz,April,23,WO
May 2022,Atq -468,Xiomara Ruiz,May,23,P
Apr 2022,Atq -470,Jovani Pope,April,23,WO
May 2022,Atq -470,Jovani Pope,May,23,P
Apr 2022,Atq -472,Cristofer Bernard,April,23,WO
May 2022,Atq -472,Cristofer Bernard,May,23,P
May 2022,Atq -472,Quincy Mendez,May,23,P
Apr 2022,Atq -475,London Kim,April,23,WO
Apr 2022,Atq -475,Rey Novak,April,23,WO
May 2022,Atq -475,London Kim,May,23,P
May 2022,Atq -475,Rey Novak,May,23,P
May 2022,Atq -476,Kane Malone,May,23,WFH
Apr 2022,Atq -484,Adyson Moyer,April,23,WO
Apr 2022,Atq -484,Demarcus Gordon,April,23,WO
May 2022,Atq -484,Demarcus Gordon,May,23,P
May 2022,Atq -484,Adyson Moyer,May,23,WFH
Apr 2022,Atq -485,Gregory Carr,April,23,WO
Apr 2022,Atq -331,Jonah Hamilton,April,24,WO
May 2022,Atq -331,Jonah Hamilton,May,24,P
Apr 2022,Atq -334,Boston Morse,April,24,WO
May 2022,Atq -334,Boston Morse,May,24,P
Apr 2022,Atq -335,Madelynn Gray,April,24,WO
Apr 2022,Atq -335,Tori Shannon,April,24,WO
May 2022,Atq -335,Madelynn Gray,May,24,P
May 2022,Atq -335,Tori Shannon,May,24,P
Apr 2022,Atq -343,Myla Klein,April,24,WO
May 2022,Atq -343,Myla Klein,May,24,P
Apr 2022,Atq -348,Weston Horton,April,24,WO
June 2022,Atq -348,Zaiden Wheeler,June,24,WFH
May 2022,Atq -348,Weston Horton,May,24,P
Apr 2022,Atq -349,Trystan Ortega,April,24,WO
May 2022,Atq -349,Trystan Ortega,May,24,SL
June 2022,Atq -350,Alexander Davenport,June,24,WFH
June 2022,Atq -361,Makai Hardy,June,24,WFH
May 2022,Atq -362,Kiana Mcmillan,May,24,P
May 2022,Atq -364,Keaton Nixon,May,24,P
Apr 2022,Atq -366,Peter Pandey,April,24,WO
May 2022,Atq -366,Peter Pandey,May,24,P
Apr 2022,Atq -367,Briley Orr,April,24,WO
May 2022,Atq -367,Briley Orr,May,24,P
Apr 2022,Atq -368,Macie Callahan,April,24,WO
May 2022,Atq -368,Macie Callahan,May,24,P
Apr 2022,Atq -369,Greta Horton,April,24,WO
Apr 2022,Atq -370,Ella Roth,April,24,WO
May 2022,Atq -370,Ella Roth,May,24,WFH
Apr 2022,Atq -372,Miley Combs,April,24,WO
June 2022,Atq -372,Miley Combs,June,24,LWP
May 2022,Atq -372,Miley Combs,May,24,P
Apr 2022,Atq -373,Isiah Small,April,24,WO
May 2022,Atq -373,Isiah Small,May,24,P
Apr 2022,Atq -374,Kaley Fitzpatrick,April,24,WO
June 2022,Atq -374,Kaley Fitzpatrick,June,24,WFH
May 2022,Atq -374,Kaley Fitzpatrick,May,24,P
Apr 2022,Atq -375,Hailee Fitzpatrick,April,24,WO
Apr 2022,Atq -375,Kenley Marsh,April,24,WO
May 2022,Atq -375,Kenley Marsh,May,24,HSL
May 2022,Atq -375,Hailee Fitzpatrick,May,24,P
Apr 2022,Atq -376,Dominique Benjamin,April,24,WO
May 2022,Atq -376,Dominique Benjamin,May,24,P
Apr 2022,Atq -382,Gustavo Ritter,April,24,WO
June 2022,Atq -382,Gustavo Ritter,June,24,WFH
May 2022,Atq -382,Gustavo Ritter,May,24,WFH
Apr 2022,Atq -385,Finnegan Gilbert,April,24,WO
Apr 2022,Atq -385,Jase Ingram,April,24,WO
May 2022,Atq -385,Finnegan Gilbert,May,24,LWP
May 2022,Atq -385,Jase Ingram,May,24,P
Apr 2022,Atq -387,Konner Henson,April,24,WO
May 2022,Atq -387,Konner Henson,May,24,P
May 2022,Atq -389,Julien Hamilton,May,24,P
Apr 2022,Atq -393,Emma Freeman,April,24,WO
Apr 2022,Atq -393,Janelle Raymond,April,24,WO
May 2022,Atq -393,Emma Freeman,May,24,P
Apr 2022,Atq -396,Joel Cruz,April,24,WO
Apr 2022,Atq -396,Karma Reeves,April,24,WO
May 2022,Atq -396,Joel Cruz,May,24,P
May 2022,Atq -396,Karma Reeves,May,24,P
Apr 2022,Atq -397,Grace Stone,April,24,WO
May 2022,Atq -397,Grace Stone,May,24,P
Apr 2022,Atq -398,Bo Cordova,April,24,WO
Apr 2022,Atq -398,Salvatore Hendrix,April,24,WO
June 2022,Atq -398,Bo Cordova,June,24,WFH
May 2022,Atq -398,Bo Cordova,May,24,P
Apr 2022,Atq -400,Chad Macias,April,24,WO
May 2022,Atq -400,Chad Macias,May,24,P
Apr 2022,Atq -403,Will Mahoney,April,24,WO
May 2022,Atq -403,Will Mahoney,May,24,P
Apr 2022,Atq -404,Ana Little,April,24,WO
May 2022,Atq -404,Ana Little,May,24,P
Apr 2022,Atq -405,Chris Frye,April,24,WO
Apr 2022,Atq -405,Sofia Solis,April,24,WO
June 2022,Atq -405,Chris Frye,June,24,WFH
May 2022,Atq -405,Chris Frye,May,24,P
May 2022,Atq -405,Sofia Solis,May,24,P
Apr 2022,Atq -406,Thanos Thakur,April,24,WO
May 2022,Atq -406,Thanos Thakur,May,24,P
Apr 2022,Atq -408,Nick Orozco,April,24,WO
May 2022,Atq -408,Nick Orozco,May,24,LWP
Apr 2022,Atq -411,Nevaeh Waller,April,24,WO
May 2022,Atq -411,Nevaeh Waller,May,24,P
May 2022,Atq -411,Samuel Murray,May,24,P
Apr 2022,Atq -412,Tucker Austin,April,24,WO
June 2022,Atq -412,Tucker Austin,June,24,PL
May 2022,Atq -412,Tucker Austin,May,24,P
Apr 2022,Atq -414,Titus Andersen,April,24,WO
May 2022,Atq -414,Mckayla Miles,May,24,P
May 2022,Atq -414,Titus Andersen,May,24,P
Apr 2022,Atq -418,Hillary Kirk,April,24,WO
Apr 2022,Atq -418,Marquis Wyatt,April,24,WO
May 2022,Atq -418,Hillary Kirk,May,24,P
May 2022,Atq -418,Marquis Wyatt,May,24,P
Apr 2022,Atq -419,Faith Hamilton,April,24,WO
Apr 2022,Atq -419,Kaylah Schultz,April,24,WO
May 2022,Atq -419,Faith Hamilton,May,24,P
May 2022,Atq -419,Kaylah Schultz,May,24,PL
Apr 2022,Atq -421,Rylee Mullins,April,24,WO
May 2022,Atq -421,Rylee Mullins,May,24,P
Apr 2022,Atq -423,Rodrigo Price,April,24,WO
May 2022,Atq -423,Rodrigo Price,May,24,P
Apr 2022,Atq -426,Roman Colon,April,24,WO
May 2022,Atq -426,Isabella Pittman,May,24,P
Apr 2022,Atq -428,Ciara Allison,April,24,WO
Apr 2022,Atq -430,Maximus Mckenzie,April,24,WO
May 2022,Atq -430,Maximus Mckenzie,May,24,WFH
Apr 2022,Atq -432,Ryann Guerrero,April,24,WO
May 2022,Atq -432,Ryann Guerrero,May,24,P
Apr 2022,Atq -433,Jayce Fuentes,April,24,WO
May 2022,Atq -433,Jayce Fuentes,May,24,WFH
Apr 2022,Atq -435,Dean Mclaughlin,April,24,WO
May 2022,Atq -435,Dean Mclaughlin,May,24,SL
Apr 2022,Atq -436,Phoenix Brady,April,24,WO
May 2022,Atq -436,Phoenix Brady,May,24,P
Apr 2022,Atq -437,Dallas Weeks,April,24,WO
May 2022,Atq -437,Dallas Weeks,May,24,P
Apr 2022,Atq -438,Mekhi Singleton,April,24,WO
Apr 2022,Atq -438,Miles Fields,April,24,WO
May 2022,Atq -438,Mekhi Singleton,May,24,P
May 2022,Atq -438,Miles Fields,May,24,P
Apr 2022,Atq -440,Mckayla Parker,April,24,WO
May 2022,Atq -440,Mckayla Parker,May,24,WFH
Apr 2022,Atq -441,Loki Lal,April,24,WO
May 2022,Atq -441,Loki Lal,May,24,P
Apr 2022,Atq -443,Andrew Cummings,April,24,WO
Apr 2022,Atq -443,Lyric Bartlett,April,24,WO
May 2022,Atq -443,Lyric Bartlett,May,24,P
Apr 2022,Atq -446,April Ayers,April,24,WO
May 2022,Atq -446,April Ayers,May,24,P
May 2022,Atq -448,Athena Rios,May,24,P
Apr 2022,Atq -450,Miya Hampton,April,24,WO
May 2022,Atq -450,Miya Hampton,May,24,P
Apr 2022,Atq -452,Ayanna Atkins,April,24,WO
May 2022,Atq -452,Ayanna Atkins,May,24,WFH
Apr 2022,Atq -453,Nehemiah Diaz,April,24,WO
May 2022,Atq -453,Nehemiah Diaz,May,24,P
Apr 2022,Atq -455,Caylee Meadows,April,24,WO
May 2022,Atq -455,Aditya Walls,May,24,LWP
Apr 2022,Atq -456,Adriel Pace,April,24,WO
May 2022,Atq -456,Adriel Pace,May,24,P
Apr 2022,Atq -458,Jessie Carrillo,April,24,WO
May 2022,Atq -458,Jessie Carrillo,May,24,P
Apr 2022,Atq -459,Iris Woodard,April,24,WO
June 2022,Atq -459,Leslie Navarro,June,24,WFH
May 2022,Atq -459,Iris Woodard,May,24,WFH
Apr 2022,Atq -461,Josh Sharp,April,24,WO
May 2022,Atq -461,Josh Sharp,May,24,P
May 2022,Atq -461,Shea Zuniga,May,24,P
Apr 2022,Atq -462,Jarvis Singh,April,24,WO
May 2022,Atq -462,Jarvis Singh,May,24,P
Apr 2022,Atq -467,Cason David,April,24,WO
Apr 2022,Atq -467,Esperanza Irwin,April,24,WO
May 2022,Atq -467,Cason David,May,24,P
May 2022,Atq -467,Esperanza Irwin,May,24,P
Apr 2022,Atq -468,Xiomara Ruiz,April,24,WO
May 2022,Atq -468,Xiomara Ruiz,May,24,P
Apr 2022,Atq -470,Jovani Pope,April,24,WO
May 2022,Atq -470,Jovani Pope,May,24,P
Apr 2022,Atq -472,Cristofer Bernard,April,24,WO
May 2022,Atq -472,Quincy Mendez,May,24,LWP
May 2022,Atq -472,Cristofer Bernard,May,24,P
Apr 2022,Atq -475,London Kim,April,24,WO
Apr 2022,Atq -475,Rey Novak,April,24,WO
May 2022,Atq -475,London Kim,May,24,P
May 2022,Atq -475,Rey Novak,May,24,P
May 2022,Atq -476,Kane Malone,May,24,WFH
Apr 2022,Atq -484,Adyson Moyer,April,24,WO
Apr 2022,Atq -484,Demarcus Gordon,April,24,WO
May 2022,Atq -484,Demarcus Gordon,May,24,P
May 2022,Atq -484,Adyson Moyer,May,24,WFH
Apr 2022,Atq -485,Gregory Carr,April,24,WO
Apr 2022,Atq -331,Jonah Hamilton,April,25,P
May 2022,Atq -331,Jonah Hamilton,May,25,P
Apr 2022,Atq -334,Boston Morse,April,25,P
June 2022,Atq -334,Boston Morse,June,25,WO
June 2022,Atq -334,Charity Singleton,June,25,WO
May 2022,Atq -334,Boston Morse,May,25,P
Apr 2022,Atq -335,Madelynn Gray,April,25,P
Apr 2022,Atq -335,Tori Shannon,April,25,P
June 2022,Atq -335,Madelynn Gray,June,25,WO
June 2022,Atq -335,Tori Shannon,June,25,WO
May 2022,Atq -335,Madelynn Gray,May,25,P
May 2022,Atq -335,Tori Shannon,May,25,P
Apr 2022,Atq -343,Myla Klein,April,25,P
June 2022,Atq -343,Myla Klein,June,25,WO
May 2022,Atq -343,Myla Klein,May,25,P
Apr 2022,Atq -348,Weston Horton,April,25,P
June 2022,Atq -348,Weston Horton,June,25,WO
June 2022,Atq -348,Zaiden Wheeler,June,25,WO
May 2022,Atq -348,Weston Horton,May,25,P
Apr 2022,Atq -349,Trystan Ortega,April,25,P
June 2022,Atq -349,Trystan Ortega,June,25,WO
May 2022,Atq -349,Trystan Ortega,May,25,P
June 2022,Atq -350,Alexander Davenport,June,25,WO
June 2022,Atq -361,Makai Hardy,June,25,WO
June 2022,Atq -362,Kiana Mcmillan,June,25,WO
May 2022,Atq -362,Kiana Mcmillan,May,25,P
June 2022,Atq -364,Keaton Nixon,June,25,WO
May 2022,Atq -364,Keaton Nixon,May,25,P
Apr 2022,Atq -366,Peter Pandey,April,25,PL
June 2022,Atq -366,Peter Pandey,June,25,WO
May 2022,Atq -366,Peter Pandey,May,25,P
Apr 2022,Atq -367,Briley Orr,April,25,P
June 2022,Atq -367,Briley Orr,June,25,WO
May 2022,Atq -367,Briley Orr,May,25,P
Apr 2022,Atq -368,Macie Callahan,April,25,P
June 2022,Atq -368,Macie Callahan,June,25,WO
May 2022,Atq -368,Macie Callahan,May,25,P
Apr 2022,Atq -369,Greta Horton,April,25,P
Apr 2022,Atq -370,Ella Roth,April,25,P
June 2022,Atq -370,Ella Roth,June,25,WO
May 2022,Atq -370,Ella Roth,May,25,WFH
June 2022,Atq -371,Kayleigh Kennedy,June,25,WO
Apr 2022,Atq -372,Miley Combs,April,25,P
June 2022,Atq -372,Miley Combs,June,25,WO
May 2022,Atq -372,Miley Combs,May,25,P
Apr 2022,Atq -373,Isiah Small,April,25,P
June 2022,Atq -373,Isiah Small,June,25,WO
May 2022,Atq -373,Isiah Small,May,25,P
Apr 2022,Atq -374,Kaley Fitzpatrick,April,25,WFH
June 2022,Atq -374,Kaley Fitzpatrick,June,25,WO
May 2022,Atq -374,Kaley Fitzpatrick,May,25,P
Apr 2022,Atq -375,Hailee Fitzpatrick,April,25,P
Apr 2022,Atq -375,Kenley Marsh,April,25,P
June 2022,Atq -375,Hailee Fitzpatrick,June,25,WO
June 2022,Atq -375,Kenley Marsh,June,25,WO
May 2022,Atq -375,Hailee Fitzpatrick,May,25,HPL
May 2022,Atq -375,Kenley Marsh,May,25,WFH
Apr 2022,Atq -376,Dominique Benjamin,April,25,P
June 2022,Atq -376,Dominique Benjamin,June,25,WO
May 2022,Atq -376,Dominique Benjamin,May,25,P
Apr 2022,Atq -382,Gustavo Ritter,April,25,WFH
May 2022,Atq -382,Gustavo Ritter,May,25,WFH
Apr 2022,Atq -385,Finnegan Gilbert,April,25,P
Apr 2022,Atq -385,Jase Ingram,April,25,P
June 2022,Atq -385,Alyson Huber,June,25,WO
June 2022,Atq -385,Jase Ingram,June,25,WO
May 2022,Atq -385,Finnegan Gilbert,May,25,LWP
May 2022,Atq -385,Jase Ingram,May,25,P
Apr 2022,Atq -387,Konner Henson,April,25,P
May 2022,Atq -387,Konner Henson,May,25,P
June 2022,Atq -389,Julien Hamilton,June,25,WO
May 2022,Atq -389,Julien Hamilton,May,25,P
Apr 2022,Atq -393,Emma Freeman,April,25,WFH
June 2022,Atq -393,Emma Freeman,June,25,WO
May 2022,Atq -393,Emma Freeman,May,25,P
Apr 2022,Atq -396,Karma Reeves,April,25,P
Apr 2022,Atq -396,Joel Cruz,April,25,WFH
June 2022,Atq -396,Joel Cruz,June,25,WO
June 2022,Atq -396,Karma Reeves,June,25,WO
May 2022,Atq -396,Karma Reeves,May,25,P
May 2022,Atq -396,Joel Cruz,May,25,WFH
Apr 2022,Atq -397,Grace Stone,April,25,P
June 2022,Atq -397,Grace Stone,June,25,WO
May 2022,Atq -397,Grace Stone,May,25,P
Apr 2022,Atq -398,Bo Cordova,April,25,P
Apr 2022,Atq -398,Salvatore Hendrix,April,25,P
June 2022,Atq -398,Bo Cordova,June,25,WO
May 2022,Atq -398,Bo Cordova,May,25,WFH
Apr 2022,Atq -400,Chad Macias,April,25,WFH
May 2022,Atq -400,Chad Macias,May,25,P
June 2022,Atq -401,Piper Carroll,June,25,WO
Apr 2022,Atq -403,Will Mahoney,April,25,P
June 2022,Atq -403,Will Mahoney,June,25,WO
May 2022,Atq -403,Will Mahoney,May,25,P
Apr 2022,Atq -404,Ana Little,April,25,P
June 2022,Atq -404,Ana Little,June,25,WO
May 2022,Atq -404,Ana Little,May,25,P
Apr 2022,Atq -405,Chris Frye,April,25,P
Apr 2022,Atq -405,Sofia Solis,April,25,P
June 2022,Atq -405,Chris Frye,June,25,WO
June 2022,Atq -405,Sofia Solis,June,25,WO
May 2022,Atq -405,Chris Frye,May,25,P
May 2022,Atq -405,Sofia Solis,May,25,PL
Apr 2022,Atq -406,Thanos Thakur,April,25,P
June 2022,Atq -406,Thanos Thakur,June,25,WO
May 2022,Atq -406,Thanos Thakur,May,25,P
Apr 2022,Atq -408,Nick Orozco,April,25,P
June 2022,Atq -408,Nick Orozco,June,25,WO
May 2022,Atq -408,Nick Orozco,May,25,P
Apr 2022,Atq -411,Nevaeh Waller,April,25,P
June 2022,Atq -411,Nevaeh Waller,June,25,WO
June 2022,Atq -411,Samuel Murray,June,25,WO
May 2022,Atq -411,Nevaeh Waller,May,25,P
May 2022,Atq -411,Samuel Murray,May,25,P
Apr 2022,Atq -412,Tucker Austin,April,25,P
June 2022,Atq -412,Tucker Austin,June,25,WO
May 2022,Atq -412,Tucker Austin,May,25,P
Apr 2022,Atq -414,Titus Andersen,April,25,P
June 2022,Atq -414,Mckayla Miles,June,25,WO
June 2022,Atq -414,Titus Andersen,June,25,WO
May 2022,Atq -414,Mckayla Miles,May,25,P
May 2022,Atq -414,Titus Andersen,May,25,P
Apr 2022,Atq -418,Hillary Kirk,April,25,P
Apr 2022,Atq -418,Marquis Wyatt,April,25,P
June 2022,Atq -418,Hillary Kirk,June,25,WO
June 2022,Atq -418,Marquis Wyatt,June,25,WO
May 2022,Atq -418,Hillary Kirk,May,25,P
May 2022,Atq -418,Marquis Wyatt,May,25,P
Apr 2022,Atq -419,Kaylah Schultz,April,25,P
Apr 2022,Atq -419,Faith Hamilton,April,25,PL
June 2022,Atq -419,Faith Hamilton,June,25,WO
June 2022,Atq -419,Kaylah Schultz,June,25,WO
May 2022,Atq -419,Faith Hamilton,May,25,P
May 2022,Atq -419,Kaylah Schultz,May,25,PL
